,x,y,label
24502,1.2322181,-4.2446856,Male
11642,-6.361228,5.45185,Male
4356,-2.6645036,1.8292898,Female
19500,3.3245077,1.7972691,Female
24411,10.413747,1.9969047,Male
15667,0.11205238,8.331108,Male
2381,-4.2596807,1.8803507,Male
6381,-6.291404,-3.4267867,Female
9997,-3.4317665,2.070198,Male
23915,-0.7227708,2.6373475,Female
16731,-7.8853207,-4.2244525,Male
110,0.2823633,-5.7452064,Male
5743,4.307443,-0.7571991,Male
27407,-6.8772206,-3.653836,Female
6678,-2.4768958,-11.957454,Female
8836,0.930727,7.0697803,Female
15925,-4.3864875,3.207456,Male
6097,-5.9686465,-4.850696,Female
22257,0.025478907,3.7531374,Male
5921,2.283279,1.4404138,Male
26362,1.9309365,1.7334993,Female
23861,-1.9285139,4.52331,Female
9345,-3.4202657,9.880041,Male
27528,-7.1716294,5.314391,Female
5305,-0.9229448,7.360406,Male
9049,-3.402594,-8.881536,Female
12137,7.741763,-1.5378482,Female
12865,8.399081,-0.30826667,Female
5617,-2.7173786,2.4495175,Male
26450,2.657698,1.7001308,Female
26806,10.351998,2.436529,Female
8582,-3.2785554,-5.5046196,Female
10812,8.092158,-0.47110873,Male
19939,-2.1176007,4.678135,Female
25401,3.0728543,-0.0086195655,Male
3912,-2.098884,3.0849566,Female
1430,9.718091,-1.7338732,Male
2529,-1.9495897,-7.0761523,Male
22147,0.92084694,9.968481,Male
9421,-3.155305,-9.012363,Male
15387,-2.3029742,-10.728208,Male
14938,-1.7140357,-1.6802179,Male
6448,-8.444893,-1.0976385,Female
15279,5.5577903,3.4714596,Male
7646,-1.6909517,5.7677603,Female
23719,-1.2376701,-7.0637627,Female
2326,-3.2592642,-6.7574167,Male
28390,-7.989565,4.139497,Female
4921,-5.1138663,5.9379086,Male
21849,1.6118158,4.126217,Male
25847,-0.23376457,5.2012115,Female
3948,1.083763,2.6902854,Female
9136,-2.940912,11.431605,Male
24821,-7.8517084,-0.97219694,Male
8751,-0.7141404,2.7588098,Female
26247,0.24155574,5.611077,Female
471,-0.8222113,-4.663949,Male
23184,-2.8043222,-10.0335455,Female
16349,7.2905803,4.565545,Male
20298,2.5085454,5.3450494,Female
11238,9.211367,1.1931835,Male
26436,-3.1915364,-3.5643067,Female
12272,9.616627,3.8152773,Female
3323,1.0838997,4.7142467,Female
16113,-3.581037,0.55996853,Male
11591,3.1348288,-1.2144215,Male
27631,-4.362682,0.75157344,Female
27589,9.276919,5.0701,Female
1162,-7.6829705,-2.7459173,Male
11198,4.1864877,-2.1467748,Male
28615,-1.8773906,0.0017577135,Female
7369,-4.0487313,-3.5924103,Female
14684,3.0174515,-1.5585264,Male
3795,-2.3535233,-5.1204147,Female
1219,-9.360443,1.0071874,Male
4527,3.1168857,5.4899845,Female
862,-7.8411794,-0.53231674,Male
18638,-1.7587608,-4.9847674,Female
17893,-9.208807,4.3266363,Male
10071,4.559969,7.520311,Male
26819,-0.5183918,4.2549696,Female
13357,6.854357,-1.7538085,Female
26163,-3.2766283,7.0707617,Female
5352,-0.21935178,1.543674,Male
5557,-3.3967626,-0.032528955,Male
4411,-7.1673927,4.58266,Female
14977,-1.8920232,-4.415536,Male
24992,9.472063,3.3779202,Male
15350,-3.209175,-1.264189,Male
10936,6.755445,-1.122913,Male
18826,-3.165882,-3.4020813,Female
8148,-0.45049885,10.047337,Female
27883,-5.0931334,6.8466682,Female
5874,-2.6160235,6.268381,Male
16470,0.94066685,2.9286005,Male
5303,-9.491071,3.7070653,Male
6586,-5.222941,-5.341112,Female
8641,-0.6541902,6.4346385,Female
286,-0.8674406,-9.408233,Male
5356,-5.451218,-0.5307245,Male
12461,11.407674,2.6834457,Female
7584,-0.502084,4.061532,Female
6846,-6.2771454,-6.004621,Female
21122,3.1948838,5.426249,Female
24439,-6.420131,-4.4345055,Male
25761,-5.6388326,-4.1095796,Male
14129,0.26952308,-2.533069,Male
293,-9.030846,1.4105653,Male
9052,-3.5806322,4.0922375,Female
3593,-1.1386201,8.5063095,Female
26264,2.095831,2.4353569,Female
15851,-4.052601,11.15122,Male
21060,-5.1584787,6.099284,Female
19062,-1.5370884,5.2231603,Female
915,-5.9348674,1.9578311,Male
2728,5.0791636,6.9924593,Male
28548,-4.3335195,5.7953143,Female
14206,-4.1679296,10.903866,Male
11505,-6.2948327,1.6461635,Male
23000,-6.861673,1.8159212,Female
15773,1.9396318,-5.1379514,Male
5800,-7.444795,3.2552626,Male
5416,7.368328,3.2753267,Male
20161,-1.0526562,6.574226,Female
8813,1.7450314,3.9873445,Female
28649,9.634986,3.433085,Female
26287,-6.8222804,3.9150012,Female
26669,-6.4328227,11.505882,Female
26089,-3.637443,2.93755,Female
12287,7.535642,-0.21761145,Female
11259,5.7451935,2.0791523,Male
6987,-6.8441978,-3.862238,Female
8826,3.9224045,1.7626224,Female
22609,-6.068998,6.6865473,Male
22749,-4.215789,-7.9082766,Female
10052,-3.430027,-10.225007,Male
19325,-5.7515826,5.6310306,Female
16826,-6.074655,-0.003364583,Male
8127,-1.7840357,7.4632206,Female
25293,-1.0503819,-8.130752,Male
18430,7.993237,3.5148733,Female
6507,-7.230887,-4.569608,Female
18457,-4.873434,3.8122897,Female
116,-7.9886994,3.4992104,Male
14183,1.5395042,-4.42285,Male
8088,-0.8475921,7.9541025,Female
22109,11.436077,2.7987583,Male
2935,-3.548765,-6.313426,Male
12369,3.4352655,0.8792792,Female
17388,6.42835,1.959517,Male
23997,-0.7425366,5.8009267,Female
28434,-3.6893108,0.9022191,Female
16050,-3.8873963,8.261612,Male
10269,-3.8643868,-5.6331277,Male
8928,0.17151178,-9.810264,Female
11131,1.5044794,5.7301574,Male
26210,-2.222616,-9.886332,Female
25268,3.4575222,-1.7334043,Male
8642,-1.4411352,6.600823,Female
18448,-5.638618,2.765471,Female
2066,-1.1349556,-6.6505938,Male
12011,1.7954756,-4.9361343,Male
1071,-1.2229495,-8.428188,Male
7076,-9.972714,1.680352,Female
21065,-2.6128633,5.050936,Female
1720,-0.78859043,1.695195,Male
28598,1.7317779,1.1444023,Female
22580,-0.31357992,4.474441,Male
27720,-8.099027,2.147872,Female
9791,-4.014354,4.3614936,Male
1237,11.533725,2.735643,Male
25726,1.5469213,-2.4344695,Male
10876,6.940732,-1.8667634,Male
10439,-2.3659859,-11.515645,Male
21685,3.553355,1.285631,Male
15963,-5.085452,9.7572775,Male
18571,-0.8448516,0.2931361,Female
20704,-5.644832,5.755147,Female
3878,-0.4989585,2.3511496,Female
11521,0.5888877,-1.4322413,Male
8233,2.0543277,10.362094,Female
21114,-5.546873,5.1218576,Female
13023,2.2633512,-4.7789297,Female
17477,-3.0092046,4.3148746,Male
2578,-0.8341849,0.0064884503,Male
13498,0.46196097,-6.093702,Female
21052,-3.0036817,4.810396,Female
1123,-9.378947,-1.183736,Male
4518,-8.544218,9.551213,Female
9875,-0.8773234,-6.513118,Male
2223,0.4179513,0.5773683,Male
26115,0.190711,1.2080857,Female
15035,-1.4223921,-1.3045825,Male
27109,-5.4330945,5.9551864,Female
14533,-2.657966,-11.292772,Male
22231,1.966212,5.4123497,Male
23809,-8.282509,0.006394296,Female
1479,-9.423748,0.5975045,Male
25419,4.0818334,-1.248385,Male
15767,-5.205888,10.405854,Male
25836,-3.3661427,-7.5406194,Female
14461,-5.6672378,-3.9366891,Male
6036,1.141957,1.4755605,Male
3372,-1.1546327,3.1044974,Female
90,-4.4377694,-3.9001427,Male
12959,6.357814,-2.6364396,Female
422,-8.409282,1.9128369,Male
13658,2.6046052,-3.4967432,Male
26162,0.05566106,0.9531631,Female
25615,4.3353696,-4.865093,Male
13164,9.214879,0.6045092,Female
20250,-6.0815587,5.2702007,Female
10228,-3.4055681,-10.24267,Male
8897,-2.543663,-5.152225,Female
25768,-1.9986398,5.9357586,Male
20211,8.069162,4.5969224,Female
10054,4.6759367,0.019952064,Male
22342,-0.5667959,1.3720235,Male
28082,-2.812365,3.909902,Female
5314,-4.7947464,-6.645338,Male
24023,0.6345377,4.247779,Female
26456,9.816413,3.1830504,Female
10509,1.4357527,1.0553778,Male
27905,-8.122371,2.275249,Female
24338,8.247154,5.5004635,Male
16382,-0.98805565,-0.54229474,Male
9278,-2.2885723,-3.468113,Male
2993,2.0761478,6.51246,Male
10580,-5.8977876,9.66333,Male
4166,5.9200315,5.540613,Female
12964,-5.603853,-3.3404784,Female
12738,3.0352995,-2.9548652,Female
26976,2.517961,2.0722613,Female
14115,-6.1264477,-2.315712,Male
25252,-0.38219196,-3.0759501,Male
20503,-6.6191144,2.7969089,Female
23940,-4.4611163,-5.585081,Female
28010,-3.591073,6.072135,Female
20672,-5.730781,6.252643,Female
7153,-7.6702104,-5.2284927,Female
21739,-1.7262117,7.0458503,Male
11124,5.1955867,-2.501405,Male
26411,4.329837,3.8330011,Female
19927,6.5591974,5.019172,Female
18411,6.67058,4.4286284,Female
9892,-6.718824,-1.4083073,Male
24483,-0.14333437,-0.8508846,Male
21669,3.2783551,2.239305,Male
25213,7.9266176,0.08644428,Male
8396,-4.440237,7.5631776,Female
6143,-6.2019787,-1.790601,Female
23813,-4.559219,1.065426,Female
20585,2.4367104,0.48329794,Female
5848,-6.3671827,6.654237,Male
5527,3.5242922,7.973326,Male
3405,-1.247828,-5.477628,Female
25558,9.123349,2.7204127,Male
1570,-7.583857,-4.9454193,Male
11326,4.745859,-2.2167177,Male
15101,-5.440742,-6.4940686,Male
28235,-1.2562344,3.915945,Female
4113,-1.5861341,7.214058,Female
5326,5.290424,8.167529,Male
13160,2.6162074,-6.0289125,Female
24588,7.7266245,1.9575692,Male
2470,-0.5282942,0.09054348,Male
7163,-8.225555,-4.3578286,Female
21448,-0.6172294,-10.255175,Male
20591,-2.8440726,0.16086185,Female
9140,-5.1968083,-8.615397,Male
3481,-6.1560597,7.7844095,Female
1357,-2.4282858,-9.823316,Male
7825,-4.08014,4.0428495,Female
11061,-3.3166223,-2.5442443,Male
11504,1.4426324,-2.0661736,Male
27094,1.1735218,1.8834869,Female
4743,-3.632863,5.0615315,Male
10830,6.167927,-3.306239,Male
3354,-6.411946,7.4982347,Female
1321,-5.3406153,0.42639393,Male
7714,-2.6559339,5.2073135,Female
21368,1.5978984,5.2003894,Male
26694,0.68717384,3.378309,Female
3485,2.4405377,2.130642,Female
16594,6.4087114,2.928443,Male
1905,-4.5457544,-0.0763721,Male
4007,-2.7866015,8.615592,Female
2138,-2.0183184,4.8406725,Male
10125,0.6708294,-7.1739593,Male
18009,7.7694774,2.5584412,Male
9325,3.9064496,-2.857297,Male
9109,3.8531108,2.5764256,Male
9733,-4.250586,10.349546,Male
21309,1.5293355,3.2301967,Male
1671,-2.5025115,-11.852412,Male
7911,0.87069803,4.431955,Female
3721,1.5556457,2.6222723,Female
7608,-0.56095356,5.806774,Female
12267,9.274037,0.74319476,Female
27286,0.5204008,1.8142385,Female
6409,11.303147,2.91775,Female
27950,-4.634196,4.152967,Female
2778,-3.1247559,-7.9386425,Male
4154,-2.3472223,8.876126,Female
28417,-3.407551,2.02741,Female
3898,6.449176,3.4371655,Female
25421,5.122195,-2.4888043,Male
12783,6.9866095,-1.5704843,Female
23378,-9.784626,2.855277,Female
8114,-1.8440741,9.079023,Female
18838,-10.751098,-0.793686,Female
25274,6.414588,-2.1273074,Male
19907,-3.5847487,1.4094058,Female
6394,-2.4129317,-8.882314,Female
1793,-2.654563,-4.5162725,Male
19413,-3.2723312,-0.74521697,Female
8453,-0.96121913,-11.307719,Female
10322,1.7582117,0.7343898,Male
4192,-2.7066581,8.923343,Female
4548,1.9243498,5.1307263,Male
14495,-1.8180571,-1.4298252,Male
1305,1.8026667,-3.7182138,Male
25630,5.464,4.7993007,Male
891,-9.3127165,6.336599,Male
9515,10.565693,2.0186706,Male
15621,-0.101519674,3.5573437,Male
1838,-4.1096196,-5.8204136,Male
4193,-4.9701805,9.23741,Female
9720,-6.1524963,7.406978,Male
10075,-1.7531524,-11.611965,Male
832,-10.930894,-3.0994906,Male
387,-9.013831,7.685679,Male
21867,-1.3110685,4.0922875,Male
28633,-8.432884,6.862393,Female
28662,4.7381964,2.6562216,Female
1358,-5.148971,-9.661077,Male
25791,-5.2967157,5.7089396,Female
25418,1.1444428,-5.9503613,Male
7592,-1.3370534,4.757839,Female
2448,-5.4588623,-7.580784,Male
9033,-3.368188,7.866107,Female
15241,-1.0529146,0.8577251,Male
19277,-4.1432858,2.6528475,Female
25596,3.1482115,-4.515687,Male
7307,-8.28439,-4.101552,Female
15820,6.6516514,5.3701067,Male
24740,1.0594091,-3.3088586,Male
26283,0.0532146,4.4328914,Female
27005,3.4540906,7.791596,Female
4446,6.998607,-0.3868254,Female
11788,-6.9938536,4.319324,Male
5364,0.12813367,4.0312586,Male
21428,2.5542245,-5.3465815,Male
16501,-4.267433,2.524676,Male
20934,-0.49191663,-2.143607,Female
4539,-4.2708364,9.656335,Female
140,-5.2679133,-3.9919786,Male
17712,0.8833785,-1.8072057,Male
19376,-1.2731,9.046432,Female
10620,6.240456,-3.522472,Male
21374,0.9103976,4.482935,Male
22561,-0.67324936,0.31631792,Male
15529,-3.0113993,9.345364,Male
14795,-8.243176,-0.22130145,Male
3376,-7.906157,7.2846074,Female
9636,-2.7010443,-3.6287742,Male
1372,-9.528385,0.03592686,Male
2753,-5.022645,1.0705348,Male
28038,-4.174385,4.6815944,Female
12626,6.8329325,-1.4873619,Female
3335,1.757931,6.7536783,Female
4456,-4.5153065,9.653508,Female
4609,5.452053,4.2914033,Male
15712,-1.6189543,8.81608,Male
19783,-3.727842,-0.15330407,Female
15030,0.1258891,0.962221,Male
24059,-5.0808034,-6.902292,Female
24924,0.08880682,5.900177,Male
11895,2.3878868,-1.3502301,Male
7143,-6.3670297,-5.478293,Female
13459,6.8398347,-1.5793858,Female
23050,-4.1849394,-8.028267,Female
14685,0.5002721,-0.77266926,Male
14994,-2.0431216,-2.18893,Male
11299,2.3652663,0.04813347,Male
10090,-5.137991,0.8652167,Male
27288,-4.6312237,2.5168605,Female
19664,2.581537,4.3994827,Female
7985,-5.1509213,3.453,Female
11044,2.66887,-0.94308025,Male
28414,-4.0798144,-2.8621066,Female
24835,5.2366557,3.3681908,Male
10337,-4.2611766,-9.120485,Male
15324,0.49871728,0.18408449,Male
14844,3.8648164,10.361873,Male
18266,-6.532337,5.3591766,Female
19828,-1.8820696,4.196099,Female
25105,5.0837736,-0.873974,Male
24073,8.9959,4.54365,Female
26237,1.943088,5.0366125,Female
2906,-3.1210554,1.9249895,Male
6092,-4.127311,-4.678476,Female
28001,-7.418164,6.104954,Female
5277,3.665572,5.783691,Male
15426,-0.42641306,5.0930967,Male
6993,-4.051544,-8.031312,Female
5168,-2.0549018,2.705749,Male
6497,-8.577202,-3.1728811,Female
22322,1.262485,6.744243,Male
10114,-4.945585,12.371958,Male
9948,-0.6775427,8.407441,Male
9383,3.449538,2.216564,Male
4325,-1.6582544,3.8595517,Female
2506,-1.231496,-6.8780575,Male
25460,-0.47994936,-4.331827,Male
517,-10.901593,0.946389,Male
1705,-2.7684243,-8.22713,Male
22381,-4.580724,6.8725553,Male
18377,-5.287055,6.8420925,Female
8668,-0.7469173,7.8709555,Female
16487,-2.3564134,-11.991867,Male
7872,-1.3065851,7.677513,Female
23831,-6.3445616,0.29206732,Female
25757,3.1132739,-3.1636124,Male
18671,4.0567822,6.1689963,Female
14445,-2.747817,8.178791,Male
16372,1.3238542,-0.90226144,Male
12157,7.738112,-1.2763591,Female
7473,-4.870558,-3.9833248,Female
8290,-1.2756757,9.118263,Female
3493,-2.7675622,0.67949957,Female
1314,-7.22666,-2.3884723,Male
20268,0.16093776,-4.2590113,Female
2777,-1.0682698,-0.18552019,Male
1112,-4.20176,1.4176706,Male
4904,0.5715133,3.533749,Male
553,-11.391551,2.5067651,Male
5112,3.3872151,2.4782097,Male
20068,3.9685507,-2.574986,Female
11974,-0.13090056,-6.5070825,Male
24638,4.582302,-4.3596215,Male
27269,3.0530765,2.5928402,Female
17968,-3.4495413,-1.5418321,Male
16089,-0.68749726,-0.77825046,Male
27349,-8.071107,2.2394958,Female
26414,-2.7148428,3.831616,Female
27380,-6.4390526,5.4288664,Female
17148,9.506863,4.5102134,Male
3156,3.5708725,6.5298057,Female
623,-4.1374664,1.0898933,Male
14146,-5.795633,-3.3033125,Male
27633,-7.879087,4.297482,Female
12708,8.68062,-0.1164882,Female
11497,-5.6549873,-4.376915,Male
22336,2.3807511,2.9419336,Male
4829,-2.018823,-8.446723,Male
15468,0.71194935,9.153192,Male
15816,-2.944387,-4.013778,Male
3772,-0.31876597,7.797902,Female
25211,3.1425664,-1.2807378,Male
21944,2.6477866,1.7870206,Male
1335,-10.754412,3.2141488,Male
14071,-5.087886,4.5669518,Male
2872,-9.170188,7.5640593,Male
13308,7.2638526,1.1604545,Female
11086,7.3794446,-2.3468096,Male
11925,3.340062,8.273419,Male
6775,-8.293022,-4.128915,Female
25814,-4.428211,2.840961,Female
17167,-4.6953897,-4.2921333,Male
15736,-4.410153,1.9096489,Male
1991,2.0117683,4.048916,Male
17605,1.2598423,0.2975755,Male
18641,10.793897,2.5421197,Female
15465,-2.5763388,9.513593,Male
15499,-0.6430409,8.985688,Male
18620,-0.5798494,6.03213,Female
8935,0.75691503,6.438073,Female
5170,-6.994787,2.5569463,Male
10953,-6.885374,-3.3545146,Male
15382,-2.538299,2.0598128,Male
14305,-1.0106057,-1.9910026,Male
16983,3.518887,-3.2583642,Male
9229,-0.49257848,-8.858901,Male
5484,-6.137966,5.1009736,Male
1101,-4.160738,1.0485694,Male
12245,7.8034315,2.0426044,Female
2948,3.5151172,2.796775,Male
4441,-0.98713297,0.91976845,Female
2680,-8.657341,8.172511,Male
22722,2.1149707,3.8974738,Male
1957,-0.7643213,1.7648485,Male
24756,-9.002788,-1.9005708,Male
6013,2.336244,0.6204475,Male
13185,7.943581,-0.4709713,Female
6729,-8.564276,-4.159226,Female
19602,3.4780822,8.484775,Female
5182,9.193271,1.7159605,Male
6231,-9.169923,-4.3530936,Female
3886,-0.73741084,6.5955358,Female
3528,1.8623922,9.055986,Female
3025,-2.7491255,10.014684,Male
15215,-2.8428748,-6.649316,Male
28160,-2.6501112,-0.42284715,Female
5917,0.0001498193,1.266201,Male
2699,-4.8416133,2.9822514,Male
3337,-0.32741806,1.5279742,Female
5916,6.295534,3.4609447,Male
9002,1.8235728,6.9623485,Female
19204,2.164512,5.0913143,Female
28055,-6.422522,3.9624035,Female
14827,-5.130089,-2.740385,Male
4126,8.807774,4.085356,Female
3011,-2.769308,6.656896,Male
225,-1.7755992,0.9637835,Male
27052,-2.8546278,1.4720577,Female
2354,-4.2960577,9.637825,Male
16557,-1.161964,9.043745,Male
6407,-7.5117474,-1.6978166,Female
20820,2.9376526,3.5548673,Female
25408,3.415367,-2.2311063,Male
26701,0.89484286,4.569421,Female
27115,1.8771658,1.6073234,Female
25631,6.4525485,2.9580312,Male
15142,-2.4054482,-12.010939,Male
3803,-0.69928586,1.5077324,Female
17024,2.4878445,-0.056804843,Male
2794,-1.1550326,7.2907963,Male
22501,4.2236295,0.11686657,Male
11214,5.6470284,-0.9224526,Male
25221,-6.968105,8.783336,Male
28404,-3.031344,4.5777726,Female
592,-2.251962,-9.928471,Male
12321,6.4737854,3.4772906,Female
23216,-1.6072763,1.76069,Female
1146,-9.543645,1.9871016,Male
20568,1.1087719,1.2052084,Female
16431,-4.4227695,9.945251,Male
12484,4.040611,-4.7549286,Female
27168,-3.1725283,1.3140717,Female
3965,-3.3970866,6.1532125,Female
23682,-2.7315712,7.3659234,Female
22482,-1.6193751,-4.1649265,Male
6844,-6.887654,-4.265498,Female
21414,1.1699591,0.815808,Male
6878,9.578542,1.5646505,Female
14936,-8.026458,-5.5728626,Male
10721,-2.4345915,0.37094268,Male
14028,-0.6774596,-2.5141072,Male
10219,-0.8272053,9.195612,Male
3415,-6.642866,4.558078,Female
20325,7.4322467,4.6007447,Female
169,-8.615063,-0.5553822,Male
13540,2.3734493,-2.6837854,Female
15022,-6.749003,-2.7557664,Male
11527,5.6342006,-2.164348,Male
5985,0.33559093,3.9482198,Male
21958,7.3505,-4.422384,Male
5253,-0.21679682,1.4868507,Male
19495,0.44493714,3.3785682,Female
4649,2.0288587,3.5946016,Male
12551,9.03144,3.449637,Female
8771,-0.19677204,5.913593,Female
17473,-8.056047,0.76167405,Male
2455,-2.2671442,3.236352,Male
4808,3.394533,2.1715813,Male
15039,-7.6719866,0.6355083,Male
137,-7.489153,0.05530755,Male
5129,-2.6226037,4.6726522,Male
17504,-10.085005,1.7603697,Male
11585,0.2856281,-3.309414,Male
16554,-5.610535,-4.7524395,Male
1029,-10.724306,-1.9119602,Male
17321,1.8024201,-1.9731677,Male
9483,-6.5956187,9.826947,Male
19550,-3.1880314,4.45778,Female
7048,-7.100056,-5.6986437,Female
27857,-7.182906,0.08017144,Female
10819,4.408122,-2.3021228,Male
5459,0.70290685,-9.075152,Male
3852,0.75819075,3.2930014,Female
10261,-2.2043462,0.82561255,Male
25357,1.3757857,0.31056806,Male
18094,-8.626139,2.331529,Male
20506,7.324614,4.269997,Female
15506,-3.3771203,11.7859335,Male
18704,8.142726,3.3820984,Female
21039,5.1271973,4.020473,Female
20868,-6.1316905,5.579692,Female
6864,-2.4128528,-10.766176,Female
23756,6.275383,4.930111,Female
17762,-6.450998,5.6428614,Male
18111,-5.2722473,4.45884,Male
11070,4.82014,5.013829,Male
9742,11.189087,2.7482216,Male
28757,-6.8615527,5.4461827,Female
17112,3.5887222,-2.728579,Male
19622,9.688204,2.3781188,Female
12624,2.802404,-2.5677495,Female
12840,7.464676,1.0982875,Female
28130,-6.8983574,1.2031229,Female
20816,9.2435,4.081125,Female
27566,2.5164945,0.9429477,Female
746,-8.445398,-5.984493,Male
26879,-3.9027,-10.371134,Female
15546,-2.4597738,-9.184735,Male
6181,-8.377254,-6.3626184,Female
1794,-8.312545,3.9078703,Male
23706,-0.6986492,-8.326245,Female
3669,1.8167053,2.2953634,Female
1333,-0.79917216,-10.331573,Male
10352,-4.0398693,-6.610918,Male
17975,2.0802543,-2.518818,Male
8103,-0.33742312,6.555312,Female
1776,-1.3630618,-2.632089,Male
19244,-9.594706,4.0928326,Female
4629,-2.483112,-11.874594,Male
23801,-3.8290207,-0.7131429,Female
7717,-0.03208032,6.96044,Female
8909,-0.84503365,5.293179,Female
22434,0.33303735,5.479822,Male
15122,-6.103973,-6.311734,Male
21814,6.2208514,2.8772752,Male
13761,-0.3231872,-7.127286,Male
18419,-1.7496698,7.518662,Female
381,-2.5281339,-9.159002,Male
12400,7.959492,-0.9237426,Female
16857,1.4258147,-3.396133,Male
2162,-2.3426893,-8.055703,Male
14718,-10.7346945,3.4872038,Male
16683,0.47111955,-2.763967,Male
477,-6.446503,-6.691434,Male
19263,-5.015089,-4.78561,Female
9819,-5.9410543,6.781067,Male
19101,1.8841584,7.1325955,Female
25738,1.8836038,-2.5159402,Male
28403,-0.10026098,3.055368,Female
7615,-4.312017,7.033732,Female
22354,3.2719843,6.5303893,Male
